,audio_no,chunk_id,chunk_path,transcription
1158,287,1158,./audio_chunks/audio_287_chunk_1158.mp3, before 16 years you could not buy anything but after one year you could buy more than 70% now you can buy for 20 years but after 5 years you can buy for 1 lakh after 16 years you could buy for 1 lakh but after 5 years you can buy for 1 lakh this is the condition we have to follow if we need to buy we can buy from the market if we don't have the rate then we can't buy
1159,287,1159,./audio_chunks/audio_287_chunk_1159.mp3, and we were able to get another lakh rupees from the government What were the permits you had taken to make the Srikanta Gidda available to the people? To make the Srikanta Gidda available we did not need any permit because our farmers did not have any knowledge about this When the government had not made any permit for the farmers we had given the permit but here
1160,287,1160,./audio_chunks/audio_287_chunk_1160.mp3, we shall demand permission only as far as i know the difference between Rs. 7500 and 7500 we only give you res cub tengive along with the materials into these
1161,287,1161,./audio_chunks/audio_287_chunk_1161.mp3, here in Chitraurasi we will have a natural carp store piled rows of earth for making new~~~ここifter first help actual carp but the gaming cambrian first built the station they followed us from said place aromat kumabiona uma
1162,287,1162,./audio_chunks/audio_287_chunk_1162.mp3, we are very happy to have you here why didn't you pick any other tree in Srikanth's farm? this is Srikanth's Savolambi farm this is Paravalambi farm this is the one you see here that is Chogashetri where did you get this?
1163,287,1163,./audio_chunks/audio_287_chunk_1163.mp3," 5 years ago, we used to plant it on the top of the hill now we need a support dendro now we have a small one we have given support dendro here we need another 3-4 years we have planted it here we have planted it here we have planted it here now it is not growing well when did you plant it? now, it is growing well now, it is growing well"
1164,287,1164,./audio_chunks/audio_287_chunk_1164.mp3, but it is not possible to grow it in a proper way it is hard and it does not grow well but it is not suitable for this we have planted a tree here but it is not suitable for this but it is suitable for this but it is not suitable for this but it is not suitable for this you have been growing this tree for 16 years how did you start and what was the peak of your growth? how did you start now after 3 years I have grown this tree now after 3 years
1165,287,1165,./audio_chunks/audio_287_chunk_1165.mp3," This is a very small place, it does not have any walls. If you want you can make a hole or leave it inside. This is how we have done it. This is how we have done it. This is how we have done it. We have used a mixture of pears, pears and all. We have used a mixture of pears, pears and all. This is how we have done it."
1166,287,1166,./audio_chunks/audio_287_chunk_1166.mp3, we have taken the old one and made it bigger now we have a golden seed this one is 3 years old and we have one more this one is this one is golden now we have a golden seed so it will help in the environment now the soil is not like this it is little hard now
1167,287,1167,./audio_chunks/audio_287_chunk_1167.mp3, we have to give them a lot of water if we give them a lot of water they will not be able to survive in the forest there are 1 or 2 cows they are scared of the cold you have taken care of the cows in 10 acres how did you protect them from the cold from the cold from the cold if there were 1 or 2 cows they would have been dead they would have been dead
1168,287,1168,./audio_chunks/audio_287_chunk_1168.mp3, no one will be able to understand it suddenly we are punished and they will feel the pain it has been 3 years since we were building this we were building this when we built this no one has touched it nobody has come then it was a mess if we wanted to show the big building they have come no one has cut it they have built it intentionally suddenly we are in trouble
1169,287,1169,./audio_chunks/audio_287_chunk_1169.mp3, when the한다 got Nacional Comp 74 Mechanical Nice team conducted robberies the whole village of Yuvangiye village was napared three their sor actors innus After that we came to fix that
1170,287,1170,./audio_chunks/audio_287_chunk_1170.mp3, now we have 3-4 crore acres of land we have made about 7 acres of land that means we have about 30-40 crore rupees when we produce 30-40 crores of land we don't have any problem if we have a gunman we get a good income from the rain we can have a gunman we can also have a good harvest we can also have a good harvest
1171,287,1171,./audio_chunks/audio_287_chunk_1171.mp3, we use a CC camera this camera is used for a long time one camera can be used for 5-6 km and the other for a year we don't need a camera now after the construction of Srikanthakala Girdagal and after the construction of the Girdagal how do you arrange it? we have to arrange it for 10 years we have to water the cow
1172,287,1172,./audio_chunks/audio_287_chunk_1172.mp3, we dont have Dortland This is massive
1173,287,1173,./audio_chunks/audio_287_chunk_1173.mp3," dont calculate the growth at the time of suffering When you are a woman, where do you get the money from? When do you get the money from the college? How do you manage the money? When you are a woman, money is not a big thing. It can be small or big. For 5 years, I have been working for the government."
1174,287,1174,./audio_chunks/audio_287_chunk_1174.mp3, we will not be able to use that old visa for the next 5 years but where did you get the visa? we have talked to the forest department of our village they asked us where we got the visa and how long we have been using it we told them that we have been using it for 10 years and they have been using it for 10 years they have been using it for 10 years and they have been using it for 10 years
1175,287,1175,./audio_chunks/audio_287_chunk_1175.mp3," sea had doubled when I liked it we would proceed on big obstacles because Baakedam seeds have a me game as é heard we should precede with bee this much of automobile may 10 months we would get holy. On bigHope, we becomes fine brought wise husband made us better This has killed so many women!"
1176,287,1176,./audio_chunks/audio_287_chunk_1176.mp3," How much is the cost of the land and how much is the production cost? In Shiriganda, the cost of the first year is the most common. The drip is done, the water is taken, the support is done, the land is taken. All this is spent for Rs. 50 per year. Rs. 50 per year for one acre. The land is taken for the first two years. We spend Rs. 20 per year for one acre."
1177,287,1177,./audio_chunks/audio_287_chunk_1177.mp3," we have been doing this for 10 years, we have spent 20,000 rupees per acre so we have spent around 5,000,000 rupees per acre you said that you are producing 320 acres per acre, how much is the yield? we have spent around 3 crores per acre we are only 10,000 per acre"
1178,287,1178,./audio_chunks/audio_287_chunk_1178.mp3, so we can get 7000 rupees per kopeck above that the rate was around 2000-25000 there wasji in ownership I vestigated on it other ones are all divorced we are sitting here today since Iboth originally booked them we will reserve few rupees we have to reduce the cost evaluation will be onurf
